Rechnung,Artikelnummer,Artikelbeschreibung,Menge,Rechnungsdatum,Preis,Kundennummer,Land
489461,21670,BLUE SPOT CERAMIC DRAWER KNOB,24,2009-12-01 10:49:00,1.25,17865.0,Vereinigtes Königreich
489461,21671,RED SPOT CERAMIC DRAWER KNOB,24,2009-12-01 10:49:00,1.25,17865.0,Vereinigtes Königreich
489461,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,24,2009-12-01 10:49:00,1.25,17865.0,Vereinigtes Königreich
489461,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,24,2009-12-01 10:49:00,1.25,17865.0,Vereinigtes Königreich
489461,22125,UNIONSJACK HOT WASSER FLASCHE,3,2009-12-01 10:49:00,5.95,17865.0,Vereinigtes Königreich
489461,21232,STRAWBERRY CERAMIC TRINKET BOX,48,2009-12-01 10:49:00,1.25,17865.0,Vereinigtes Königreich
489461,85071A,BLUE CHARLIE+LOLA PERSÖNLICHE TÜREN,6,2009-12-01 10:49:00,2.95,17865.0,Vereinigtes Königreich
489461,85071B,RED CHARLIE+LOLA PERSÖNLICHE TÜREN,6,2009-12-01 10:49:00,2.95,17865.0,Vereinigtes Königreich
489461,21161,JUNGE SCHREIEN TÜR HANGER,12,2009-12-01 10:49:00,1.45,17865.0,Vereinigtes Königreich
489461,21162,TOXISCHER RAUMTÜRHANGER,12,2009-12-01 10:49:00,1.45,17865.0,Vereinigtes Königreich
489461,21248,DOOR HANGER MUM + DADS ZIMMER,12,2009-12-01 10:49:00,1.45,17865.0,Vereinigtes Königreich
489461,21159,MOODY JUNGE TÜR HANGER,12,2009-12-01 10:49:00,1.45,17865.0,Vereinigtes Königreich
489461,82582,GESAMTBESCHEINIGTE METALSIGNE,12,2009-12-01 10:49:00,2.1,17865.0,Vereinigtes Königreich
489461,21181,BITTE EINE PERSÖNLICHE METAL SIGN,6,2009-12-01 10:49:00,2.1,17865.0,Vereinigtes Königreich
489461,85150,LADIEN UND GENTLEMEN METAL SIGN,6,2009-12-01 10:49:00,2.55,17865.0,Vereinigtes Königreich
489461,82494L,WODEN FRAME ANTIQUE WEISSE,6,2009-12-01 10:49:00,2.95,17865.0,Vereinigtes Königreich
489461,82486,WOOD S/3 CABINET ANT WEISSFUNSCH,2,2009-12-01 10:49:00,7.95,17865.0,Vereinigtes Königreich
489461,82483,WOOD 2 DRAWER CABINET WEISSFÖRDERUNG,3,2009-12-01 10:49:00,5.95,17865.0,Vereinigtes Königreich
489462,90200D,PINK SCHWEIZART BRACELET,3,2009-12-01 10:49:00,4.25,17592.0,Vereinigtes Königreich
489462,90200E,GRÜNSCHEN SCHEETHEART BRACELET,3,2009-12-01 10:49:00,4.25,17592.0,Vereinigtes Königreich
489461,21212,PACKUNG VON 72 RETRO SPOT CAKE RECHTSSACHEN,24,2009-12-01 10:49:00,0.55,17865.0,Vereinigtes Königreich
489461,84991,60 FÄHIGKEITS FÄHIGKEITEN,24,2009-12-01 10:49:00,0.55,17865.0,Vereinigtes Königreich
489461,22180,RETRO SPOT LAMP,2,2009-12-01 10:49:00,9.95,17865.0,Vereinigtes Königreich
489461,72756,FAIRY CAKANDLES,27,2009-12-01 10:49:00,1.49,17865.0,Vereinigtes Königreich
489461,22063,CERAMIC BOWL MIT STRAWBERRY DESIGN,6,2009-12-01 10:49:00,2.95,17865.0,Vereinigtes Königreich
489461,37450,CERAMIC CAKE BOWL + HANGING CAKES,6,2009-12-01 10:49:00,2.95,17865.0,Vereinigtes Königreich
489462,90200A,ZUSAMMENSETZUNG DER SCHWEIZERBRACELET,3,2009-12-01 10:49:00,4.25,17592.0,Vereinigtes Königreich
489462,90200C,BLUE SCHEETHEART BRACELET,3,2009-12-01 10:49:00,4.25,17592.0,Vereinigtes Königreich
489462,90200B,SCHWARZSCHWEIZER BRACELET,3,2009-12-01 10:49:00,4.25,17592.0,Vereinigtes Königreich
489462,90185C,BLACK DIAMANTE EXPANDABLE RING,3,2009-12-01 10:49:00,4.25,17592.0,Vereinigtes Königreich
489462,90185B,METHYST DIAMANTE EXPANDABLE RING,3,2009-12-01 10:49:00,4.25,17592.0,Vereinigtes Königreich
489462,90003C,MIDNIGHT BLUE PAIR HERZ HAIR SLIDE,3,2009-12-01 10:49:00,3.75,17592.0,Vereinigtes Königreich
489462,90003D,KRYSTALPAIR HERZHERZHARZSTELLEN,3,2009-12-01 10:49:00,3.75,17592.0,Vereinigtes Königreich
489462,90003B,ROSE FARBE PAIR HERZEN HAIR SLIDES,3,2009-12-01 10:49:00,3.75,17592.0,Vereinigtes Königreich
489462,90209C,PINK ENAMEL+GLAS HAIR COMB,3,2009-12-01 10:49:00,2.1,17592.0,Vereinigtes Königreich
489462,90209A,PURPLE ENAMEL+GLAS HAIR COMB,3,2009-12-01 10:49:00,2.1,17592.0,Vereinigtes Königreich
489462,90082D,DIAMANTE BOW BROCH BLACK FARBE,2,2009-12-01 10:49:00,6.35,17592.0,Vereinigtes Königreich
489465,21707,"FALTUNGSUMBRELLA, BLACK/BLUE SPOT",12,2009-12-01 10:52:00,4.95,13767.0,Vereinigtes Königreich
489465,21710,FALTUNGSUMBRELLA PINK/WHITE SPOT,12,2009-12-01 10:52:00,4.95,13767.0,Vereinigtes Königreich
489465,21708,FALTUNGSUMBRELLA KREAM/MULTI SPOT,12,2009-12-01 10:52:00,4.95,13767.0,Vereinigtes Königreich
489465,21706,"FALTUNGSUMBRELLA, RED/WHITE SPOT",12,2009-12-01 10:52:00,4.95,13767.0,Vereinigtes Königreich
489465,21711,FALTUNGSUMBRELLA WEISS/RED SPOT,12,2009-12-01 10:52:00,4.95,13767.0,Vereinigtes Königreich
489465,20747,PICCADILLY TEA SET,4,2009-12-01 10:52:00,14.95,13767.0,Vereinigtes Königreich
489465,22125,UNIONSJACK HOT WASSER FLASCHE,12,2009-12-01 10:52:00,5.95,13767.0,Vereinigtes Königreich
489465,85123A,WEISSHÄCHTIGE INHABER DES HERZENS T-LIGHT,64,2009-12-01 10:52:00,2.55,13767.0,Vereinigtes Königreich
489465,21733,RED HINGING HERZ T-LIGHT INHABER,20,2009-12-01 10:52:00,2.95,13767.0,Vereinigtes Königreich
489465,20752,RETRO BLUE SPOTTY WASHING GLOVES,8,2009-12-01 10:52:00,2.1,13767.0,Vereinigtes Königreich
489465,20753,RETRO PINK SPOT WASHING GLOVES,8,2009-12-01 10:52:00,2.1,13767.0,Vereinigtes Königreich
489465,20754,RETRO RED SPOTTY WASHING GLOVES,8,2009-12-01 10:52:00,2.1,13767.0,Vereinigtes Königreich
489465,20751,FUNKY WASHING GLOVES VERSICHERT,12,2009-12-01 10:52:00,2.1,13767.0,Vereinigtes Königreich
489465,48185,TÜR MAT FAIRY CAKE,4,2009-12-01 10:52:00,6.75,13767.0,Vereinigtes Königreich
489465,22114,WASSERFLASCHE TEE UND SYMPATHY,12,2009-12-01 10:52:00,3.95,13767.0,Vereinigtes Königreich
489465,21481,FAWN BLUE HOT WASSER FLASCHE,8,2009-12-01 10:52:00,2.95,13767.0,Vereinigtes Königreich
489465,85042,ANTIQUE LILY FAIRY LIGHTS,24,2009-12-01 10:52:00,4.25,13767.0,Vereinigtes Königreich
489465,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,4,2009-12-01 10:52:00,9.95,13767.0,Vereinigtes Königreich
489465,84879,VERBUNDENE FARBSTÄTIGKEIT,160,2009-12-01 10:52:00,1.45,13767.0,Vereinigtes Königreich
C489476,22149,FELTCRAFT 6 BLUMENFREUNDE,-6,2009-12-01 10:55:00,2.1,13293.0,Vereinigtes Königreich
489488,84031B,CHARLIE LOLA BLUE HOT WASSER FLASCHE,1,2009-12-01 10:59:00,4.65,17238.0,Vereinigtes Königreich
489488,84032A,CHARLIE+LOLA PINK HOT WASSER FLASCHE,1,2009-12-01 10:59:00,2.95,17238.0,Vereinigtes Königreich
489488,84032B,CHARLIE + LOLA RED HOT WASSER FLASCHE,1,2009-12-01 10:59:00,2.95,17238.0,Vereinigtes Königreich
489488,22125,UNIONSJACK HOT WASSER FLASCHE,2,2009-12-01 10:59:00,5.95,17238.0,Vereinigtes Königreich
489488,21482,MUSHROOM BLUE HOT WASTER FLASCHE,2,2009-12-01 10:59:00,2.95,17238.0,Vereinigtes Königreich
489488,21484,CHICK GREY HOT WASSER FLASCHE,3,2009-12-01 10:59:00,3.45,17238.0,Vereinigtes Königreich
489488,20967,GRIECHENLAND FELTCRAFT SHOULDER BAG,1,2009-12-01 10:59:00,3.75,17238.0,Vereinigtes Königreich
489488,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2,2009-12-01 10:59:00,3.75,17238.0,Vereinigtes Königreich
489488,21100,CHARLIE UND LOLA CHARLOTTE BAG,2,2009-12-01 10:59:00,1.65,17238.0,Vereinigtes Königreich
489488,84582,PINK CROCHET CAT MIT SCARF,2,2009-12-01 10:59:00,4.25,17238.0,Vereinigtes Königreich
489488,20972,PINK CREAM FELT CRAFT TRINKET BOX,3,2009-12-01 10:59:00,1.25,17238.0,Vereinigtes Königreich
489488,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2009-12-01 10:59:00,1.25,17238.0,Vereinigtes Königreich
489488,84327A,PINK JUMPER LARRY DIE LAMB,2,2009-12-01 10:59:00,2.1,17238.0,Vereinigtes Königreich
489488,22125,UNIONSJACK HOT WASSER FLASCHE,1,2009-12-01 10:59:00,5.95,17238.0,Vereinigtes Königreich
489488,21490,SET VON DREI 50'S GIFT WRAPS,3,2009-12-01 10:59:00,1.95,17238.0,Vereinigtes Königreich
489488,21063,TEIL ERSUCHT JAZZ HERZEN,4,2009-12-01 10:59:00,0.85,17238.0,Vereinigtes Königreich
489488,21058,TEIL ERSUCHT WOODLAND,3,2009-12-01 10:59:00,0.85,17238.0,Vereinigtes Königreich
489488,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2009-12-01 10:59:00,2.95,17238.0,Vereinigtes Königreich
489488,84997D,PINK 3 PIEZE MINI DOTS CUTLERY SET,4,2009-12-01 10:59:00,3.75,17238.0,Vereinigtes Königreich
489488,84997C,BLUE 3 PIEZE MINI DOTS CUTLERY SET,4,2009-12-01 10:59:00,3.75,17238.0,Vereinigtes Königreich
489488,22301,COFFEE MUG CAT + BIRD DESIGN,2,2009-12-01 10:59:00,2.55,17238.0,Vereinigtes Königreich
489488,22300,COFFEE MUG DOG + BALL DESIGN,3,2009-12-01 10:59:00,2.55,17238.0,Vereinigtes Königreich
489488,21493,VINTAGE DESIGN GIFT TAGS,6,2009-12-01 10:59:00,0.85,17238.0,Vereinigtes Königreich
489488,21231,SCHWEIZART CERAMIC TRINKET BOX,4,2009-12-01 10:59:00,1.25,17238.0,Vereinigtes Königreich
489488,20870,OPULENTE VELVET-KANDEL IN BOX,6,2009-12-01 10:59:00,2.1,17238.0,Vereinigtes Königreich
489488,90121B,VINTAGE ROSE BEAD BRACELET BLUE,4,2009-12-01 10:59:00,4.25,17238.0,Vereinigtes Königreich
489488,90175A,WEISSGLAS CHUNKY CHARM BRACELET,2,2009-12-01 10:59:00,8.95,17238.0,Vereinigtes Königreich
489488,90195B,BLACK GEMSTONE BRACELET,2,2009-12-01 10:59:00,8.95,17238.0,Vereinigtes Königreich
489488,90062,KARNIVALER BRACELET,2,2009-12-01 10:59:00,12.75,17238.0,Vereinigtes Königreich
489488,21930,JUMBO STORAGE BAG SKULLS,2,2009-12-01 10:59:00,1.95,17238.0,Vereinigtes Königreich
C489503,21540,DAIRY MAID CERAMIC BUTTTER Dish,-2,2009-12-01 11:04:00,4.25,16011.0,Vereinigtes Königreich
C489503,21533,RETRO SPOT GROSSMILCH JUG,-1,2009-12-01 11:04:00,4.95,16011.0,Vereinigtes Königreich
C489504,85083,KISS REINDEER SCANDINAVIAN STOCKING,-6,2009-12-01 11:10:00,2.55,13916.0,Vereinigtes Königreich
489505,21472,LADYBIRD + BEE RAFFIA LEBENSMITTELSEITE,6,2009-12-01 11:17:00,3.75,15712.0,Vereinigtes Königreich
489505,85099B,JUMBO BAG RED WEISSSPOTTY,10,2009-12-01 11:17:00,1.95,15712.0,Vereinigtes Königreich
489505,48185,TÜR MAT FAIRY CAKE,10,2009-12-01 11:17:00,5.95,15712.0,Vereinigtes Königreich
489505,47566B,TEA ZEITPARTIEBETREUUNG,5,2009-12-01 11:17:00,4.65,15712.0,Vereinigtes Königreich
489505,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2009-12-01 11:17:00,1.95,15712.0,Vereinigtes Königreich
489505,22139,RETRO SPOT TEA SET CERAMIC 11 PC,6,2009-12-01 11:17:00,4.95,15712.0,Vereinigtes Königreich
489505,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2009-12-01 11:17:00,2.95,15712.0,Vereinigtes Königreich
489505,22275,WOCHENEND BAG VINTAGE ROSE PAISLEY,4,2009-12-01 11:17:00,8.5,15712.0,Vereinigtes Königreich
489505,22138,BACKUNG SET 9 PIECE RETROSPOT,3,2009-12-01 11:17:00,4.95,15712.0,Vereinigtes Königreich
489505,21479,WEISSE HOLLE WASSERFLASCHE,4,2009-12-01 11:17:00,3.75,15712.0,Vereinigtes Königreich
489514,21791,VINTAGE HEADS UND TAILS CARD SPIEL,72,2009-12-01 11:21:00,1.06,15311.0,Vereinigtes Königreich
489514,84032A,CHARLIE+LOLA PINK HOT WASSER FLASCHE,36,2009-12-01 11:21:00,2.55,15311.0,Vereinigtes Königreich
489514,85042,ANTIQUE LILY FAIRY LIGHTS,24,2009-12-01 11:21:00,4.25,15311.0,Vereinigtes Königreich
489514,71477,FARBENGLAS. STAR T-LIGHT INHABER,24,2009-12-01 11:21:00,2.75,15311.0,Vereinigtes Königreich
489514,37449,CERAMIC CAKE STAND + HANGING CAKES,8,2009-12-01 11:21:00,8.5,15311.0,Vereinigtes Königreich
489514,37446,MINI CAKE STAND MIT HÄNGLING CAKES,32,2009-12-01 11:21:00,1.25,15311.0,Vereinigtes Königreich
489514,21955,UNIONSJACK GUNS & ROSES DOORMAT,10,2009-12-01 11:21:00,5.95,15311.0,Vereinigtes Königreich
489514,21258,VIKTORISCHE SEWING BOX LARGE,8,2009-12-01 11:21:00,10.95,15311.0,Vereinigtes Königreich
489514,20892,SET/3 TALL GLAS KANDELINHABER PINK,8,2009-12-01 11:21:00,3.95,15311.0,Vereinigtes Königreich
489514,47591D,PINK FAIRY CAKE CHILD'S APRON,50,2009-12-01 11:21:00,1.65,15311.0,Vereinigtes Königreich
489514,21867,PINK UNION JACK LUGGAGE TAG,1,2009-12-01 11:21:00,1.25,15311.0,Vereinigtes Königreich
489514,21041,RED SPOTTY OVEN GLOVE DOUBLE,5,2009-12-01 11:21:00,2.95,15311.0,Vereinigtes Königreich
489514,82551,RECHTSSACHE 15C METAL SIGN,2,2009-12-01 11:21:00,1.25,15311.0,Vereinigtes Königreich
489514,82567,"AIRLINE LOUNGE, METAL SIGN",1,2009-12-01 11:21:00,2.1,15311.0,Vereinigtes Königreich
489514,21161,JUNGE SCHREIEN TÜR HANGER,3,2009-12-01 11:21:00,1.45,15311.0,Vereinigtes Königreich
489514,82613D,METAL SIGN CUPCAKE EINZELNE HOOK,2,2009-12-01 11:21:00,1.25,15311.0,Vereinigtes Königreich
489514,21179,KEINE JUNK MAIL METAL SIGN,2,2009-12-01 11:21:00,1.25,15311.0,Vereinigtes Königreich
489514,21865,PINK UNION JACK PASSPORT COVER,3,2009-12-01 11:21:00,2.1,15311.0,Vereinigtes Königreich
489514,72783,BLACK SIL'T SQU CANDLE PLATE,2,2009-12-01 11:21:00,2.1,15311.0,Vereinigtes Königreich
489514,20719,WOODLAND CHARLOTTE BAG,3,2009-12-01 11:21:00,0.85,15311.0,Vereinigtes Königreich
489514,21869,FLASCHENKOFFEE MUG,2,2009-12-01 11:21:00,1.25,15311.0,Vereinigtes Königreich
489514,21876,MÜGLICHKEITEN,2,2009-12-01 11:21:00,1.25,15311.0,Vereinigtes Königreich
489514,20754,RETRO RED SPOTTY WASHING GLOVES,3,2009-12-01 11:21:00,2.1,15311.0,Vereinigtes Königreich
489514,84849B,FAIRY SOAP SOAP INHABER,2,2009-12-01 11:21:00,1.69,15311.0,Vereinigtes Königreich
489514,21864,UNION JACK FLAG PASSPORT COVER,5,2009-12-01 11:21:00,2.1,15311.0,Vereinigtes Königreich
489514,21470,BLUMENVINE RAFFIA LEBENSMITTELSEITE,2,2009-12-01 11:21:00,3.75,15311.0,Vereinigtes Königreich
489514,20897,VINTAGE HINWEIS PARIS TAGE,2,2009-12-01 11:21:00,2.95,15311.0,Vereinigtes Königreich
489514,44230,SQUARE MIRROR CURTAIN,1,2009-12-01 11:21:00,7.95,15311.0,Vereinigtes Königreich
489514,37485,DEUTSCHE ROSE TEA SET IN GIFT BOX,2,2009-12-01 11:21:00,4.65,15311.0,Vereinigtes Königreich
489514,84997A,GRÜNE 3 PIEZE MINI DOTS CUTLERY SET,3,2009-12-01 11:21:00,3.75,15311.0,Vereinigtes Königreich
489514,21245,GRÜNER SPOTTY PLATZ,3,2009-12-01 11:21:00,1.69,15311.0,Vereinigtes Königreich
489514,21241,GREEN SPOTTY CUP,3,2009-12-01 11:21:00,0.85,15311.0,Vereinigtes Königreich
489517,21705,BAG 500g SCHWEIZSMARBELN,1,2009-12-01 11:34:00,1.65,16329.0,Vereinigtes Königreich
489517,21913,VINTAGE SEASIDE JIGSAW PUZZLE,1,2009-12-01 11:34:00,3.75,16329.0,Vereinigtes Königreich
489517,21912,VINTAGE SNAKES & LADDERS,1,2009-12-01 11:34:00,3.75,16329.0,Vereinigtes Königreich
489517,16207A,PINK STRAWBERRY HANDBAG,2,2009-12-01 11:34:00,2.95,16329.0,Vereinigtes Königreich
489517,21821,GLITTER STAR GARLAND MIT BELLS,1,2009-12-01 11:34:00,3.75,16329.0,Vereinigtes Königreich
489517,85123A,WEISSHÄCHTIGE INHABER DES HERZENS T-LIGHT,1,2009-12-01 11:34:00,2.95,16329.0,Vereinigtes Königreich
489517,22319,HAIRKLIPS FORTIES FABRIC VERSICHERT,12,2009-12-01 11:34:00,0.65,16329.0,Vereinigtes Königreich
489517,22130,PARTEIENKONE CHRISTMAS DECORATION,6,2009-12-01 11:34:00,0.85,16329.0,Vereinigtes Königreich
489517,21584,RETRO SPOT SMALL TUBE MATCHES,20,2009-12-01 11:34:00,1.65,16329.0,Vereinigtes Königreich
489517,20972,PINK CREAM FELT CRAFT TRINKET BOX,1,2009-12-01 11:34:00,1.25,16329.0,Vereinigtes Königreich
489517,21912,VINTAGE SNAKES & LADDERS,1,2009-12-01 11:34:00,3.75,16329.0,Vereinigtes Königreich
489517,21791,VINTAGE HEADS UND TAILS CARD SPIEL,6,2009-12-01 11:34:00,1.25,16329.0,Vereinigtes Königreich
489517,21790,VINTAGE-SNAP-KARTEN,4,2009-12-01 11:34:00,0.85,16329.0,Vereinigtes Königreich
489517,21931,JUMBO STORAGE BAG SUKI,1,2009-12-01 11:34:00,1.95,16329.0,Vereinigtes Königreich
489517,20711,JUMBO BAG TOYS,1,2009-12-01 11:34:00,1.95,16329.0,Vereinigtes Königreich
489517,47591A,CAROUSEL DES CHILD'S APRON,1,2009-12-01 11:34:00,1.65,16329.0,Vereinigtes Königreich
489517,84997B,RED 3 PIEZE MINI DOTS CUTLERY SET,12,2009-12-01 11:34:00,3.75,16329.0,Vereinigtes Königreich
489517,84997A,GRÜNE 3 PIEZE MINI DOTS CUTLERY SET,12,2009-12-01 11:34:00,3.75,16329.0,Vereinigtes Königreich
489517,21491,SET von DREI VINTAGE GIFT WRAPS,1,2009-12-01 11:34:00,1.95,16329.0,Vereinigtes Königreich
489517,22122,SET von 2 FANCY FONT TEA TOWELS,12,2009-12-01 11:34:00,2.95,16329.0,Vereinigtes Königreich
489517,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2009-12-01 11:34:00,1.25,16329.0,Vereinigtes Königreich
489517,21252,SET VON MEADOW FLOWER STICKERS,1,2009-12-01 11:34:00,2.95,16329.0,Vereinigtes Königreich
489517,22130,PARTEIENKONE CHRISTMAS DECORATION,6,2009-12-01 11:34:00,0.85,16329.0,Vereinigtes Königreich
489517,22319,HAIRKLIPS FORTIES FABRIC VERSICHERT,12,2009-12-01 11:34:00,0.65,16329.0,Vereinigtes Königreich
489517,21913,VINTAGE SEASIDE JIGSAW PUZZLE,1,2009-12-01 11:34:00,3.75,16329.0,Vereinigtes Königreich
489517,21821,GLITTER STAR GARLAND MIT BELLS,1,2009-12-01 11:34:00,3.75,16329.0,Vereinigtes Königreich
489517,21837,KREDITSTITCH ALPHABET KUSHION COVER,2,2009-12-01 11:34:00,5.95,16329.0,Vereinigtes Königreich
489517,84951A,S/4 PISTACHIO LOVEBIRD COASTERS,1,2009-12-01 11:34:00,2.55,16329.0,Vereinigtes Königreich
489517,22335,HERZENTWICKLUNG GEZEICHNET ZINC,1,2009-12-01 11:34:00,0.65,16329.0,Vereinigtes Königreich
489517,84951A,S/4 PISTACHIO LOVEBIRD COASTERS,1,2009-12-01 11:34:00,2.55,16329.0,Vereinigtes Königreich
489517,21491,SET von DREI VINTAGE GIFT WRAPS,1,2009-12-01 11:34:00,1.95,16329.0,Vereinigtes Königreich
489517,21791,VINTAGE HEADS UND TAILS CARD SPIEL,1,2009-12-01 11:34:00,1.25,16329.0,Vereinigtes Königreich
489517,21790,VINTAGE-SNAP-KARTEN,1,2009-12-01 11:34:00,0.85,16329.0,Vereinigtes Königreich
489517,21912,VINTAGE SNAKES & LADDERS,1,2009-12-01 11:34:00,3.75,16329.0,Vereinigtes Königreich
489517,85129A,"WEISSBETRIEBE HERZ, KLEIN",1,2009-12-01 11:34:00,1.25,16329.0,Vereinigtes Königreich
489517,84791,GINGHAM HERZDEKORATION,1,2009-12-01 11:34:00,2.95,16329.0,Vereinigtes Königreich
489517,21244,BLUE SPOTTY PLATE,4,2009-12-01 11:34:00,1.69,16329.0,Vereinigtes Königreich
489517,20675,BLUE SPOTTY BOWL,4,2009-12-01 11:34:00,1.25,16329.0,Vereinigtes Königreich
C489518,20892,SET/3 TALL GLAS KANDELINHABER PINK,-2,2009-12-01 11:35:00,12.75,15461.0,Vereinigtes Königreich
C489518,85048,15CM CHRISTMAS GLAS BALL 20 LICHTE,-1,2009-12-01 11:35:00,7.95,15461.0,Vereinigtes Königreich
C489518,22138,BACKUNG SET 9 PIECE RETROSPOT,-1,2009-12-01 11:35:00,4.95,15461.0,Vereinigtes Königreich
489519,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2009-12-01 11:37:00,2.95,17700.0,Vereinigtes Königreich
489519,85123A,WEISSHÄCHTIGE INHABER DES HERZENS T-LIGHT,32,2009-12-01 11:37:00,2.55,17700.0,Vereinigtes Königreich
489519,82616B,FRAPPUCINO SCARF KNITTING KIT,6,2009-12-01 11:37:00,2.95,17700.0,Vereinigtes Königreich
489519,22276,WASH BAG VINTAGE ROSE PAISLEY,6,2009-12-01 11:37:00,2.55,17700.0,Vereinigtes Königreich
489519,84912B,GRÜNE ROSE WASHBAG,4,2009-12-01 11:37:00,3.75,17700.0,Vereinigtes Königreich
489519,85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,3,2009-12-01 11:37:00,5.95,17700.0,Vereinigtes Königreich
489519,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,3,2009-12-01 11:37:00,5.95,17700.0,Vereinigtes Königreich
489519,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,3,2009-12-01 11:37:00,5.95,17700.0,Vereinigtes Königreich
489519,85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,3,2009-12-01 11:37:00,5.95,17700.0,Vereinigtes Königreich
489519,21326,INHABER DER GEBLEICHTEN GLASBILDER T-LIGHT,12,2009-12-01 11:37:00,0.65,17700.0,Vereinigtes Königreich
489519,84946,ANTIQUE SILVER TEA GLAS ETCHED,12,2009-12-01 11:37:00,1.25,17700.0,Vereinigtes Königreich
489519,84949,SILVER HINGING T-LIGHT INHABER,6,2009-12-01 11:37:00,1.65,17700.0,Vereinigtes Königreich
489519,21491,SET von DREI VINTAGE GIFT WRAPS,6,2009-12-01 11:37:00,1.95,17700.0,Vereinigtes Königreich
489519,21908,CHOCOLIEREN SIE DIESES WEG METALSIGN,6,2009-12-01 11:37:00,2.1,17700.0,Vereinigtes Königreich
489519,21181,BITTE EINE PERSÖNLICHE METAL SIGN,6,2009-12-01 11:37:00,2.1,17700.0,Vereinigtes Königreich
489519,82483,WOOD 2 DRAWER CABINET WEISSFÖRDERUNG,3,2009-12-01 11:37:00,5.95,17700.0,Vereinigtes Königreich
489519,79323S,SILVERKHERRY LIGHTS,4,2009-12-01 11:37:00,6.75,17700.0,Vereinigtes Königreich
489519,21371,MIRRORED WALL ART POPPIES,6,2009-12-01 11:37:00,2.55,17700.0,Vereinigtes Königreich
489519,85152,HAND ÜBER DIE CHOKOLATISCHE SIGNE,6,2009-12-01 11:37:00,2.1,17700.0,Vereinigtes Königreich
489519,21133,GEZEICHNETE BIRD VERBUNDENE CHRISTMAS,12,2009-12-01 11:37:00,1.69,17700.0,Vereinigtes Königreich
489519,20984,12 PENCILS ALLE STÜCKSTOFFE,12,2009-12-01 11:37:00,0.85,17700.0,Vereinigtes Königreich
489519,20982,12 PENCILS ALLE STÜCKSTÜCKSTÜCKE,12,2009-12-01 11:37:00,0.85,17700.0,Vereinigtes Königreich
489519,84971L,GARTE HERZ BLUMEN HOOK,12,2009-12-01 11:37:00,1.25,17700.0,Vereinigtes Königreich
489519,21912,VINTAGE SNAKES & LADDERS,8,2009-12-01 11:37:00,3.75,17700.0,Vereinigtes Königreich
489519,90168,2 DAISIES HAIR COMB,6,2009-12-01 11:37:00,2.95,17700.0,Vereinigtes Königreich
489519,84884A,ANT WHITE WIRE HERZSPIRAL,5,2009-12-01 11:37:00,3.95,17700.0,Vereinigtes Königreich
489519,79323W,WEISSKHERRY LICHTS,4,2009-12-01 11:37:00,6.75,17700.0,Vereinigtes Königreich
489519,90013C,GRÜNE VINTAGE EARRINGS,4,2009-12-01 11:37:00,3.75,17700.0,Vereinigtes Königreich
489519,90023,FILIGREE DIAMANTE EARRINGS,2,2009-12-01 11:37:00,4.25,17700.0,Vereinigtes Königreich
489519,90067A,VIKTORISCHE FRÜHLINGE DER PINK-VINTAGE,6,2009-12-01 11:37:00,2.95,17700.0,Vereinigtes Königreich
489519,90067B,VIKTORISCHE ERZIEHUNGEN FÜR WACHSTUMSVINTAGE,6,2009-12-01 11:37:00,2.95,17700.0,Vereinigtes Königreich
489519,90145,SILVER HOOP EARRINGS MIT FLOWER,2,2009-12-01 11:37:00,5.95,17700.0,Vereinigtes Königreich
489519,90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,2,2009-12-01 11:37:00,5.95,17700.0,Vereinigtes Königreich
489519,90024B,NEW BAROQUE B'FLY NECKLACE RED,2,2009-12-01 11:37:00,8.5,17700.0,Vereinigtes Königreich
489519,90036D,"BLUMENGLAS GARLAND NECKL.36""BLACK",3,2009-12-01 11:37:00,7.95,17700.0,Vereinigtes Königreich
489519,90134,ALTE ROSE KOMBO BEAD NECKLACE,6,2009-12-01 11:37:00,2.95,17700.0,Vereinigtes Königreich
489519,90131,PINK/AMETHYST/GOLD NECKLACE,2,2009-12-01 11:37:00,6.95,17700.0,Vereinigtes Königreich
489519,90199C,5 STRANDGLAS NECKLACKRYSTAL,2,2009-12-01 11:37:00,6.35,17700.0,Vereinigtes Königreich
489520,35751C,ZUSAMMENFASSUNG DES LAUFENDEN KANDELRINGS,12,2009-12-01 11:41:00,0.75,14911.0,Irland
489520,72739B,WEISSKOKOLATISCHE KANDEL,12,2009-12-01 11:41:00,1.25,14911.0,Irland
